vb.vb-key.vb-data;vb.vb-ora;vb.vb-dati.vb-tipo-v;vb.vb-dati.vb-codice-minsan;vb.vb-dati.vb-qta;vb.vb-dati.vb-dati-sospeso.vb-qta-sosp;vb.vb-dati-anagrafici-prodotto.vb-principio-attivo;vb.vb-dati-anagrafici-prodotto.vb-gmk;vb.vb-dati-anagrafici-prodotto.vb-bd-category
20211122;1853;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211122;1853;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211123;0902;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211123;0902;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211123;1027;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211123;1027;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211123;1155;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211123;1155;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211123;1811;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211123;1811;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211124;1021;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211124;1021;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211124;1021;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211124;1021;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211124;1021;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211124;1021;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211124;1059;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211124;1059;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211125;0919;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211125;0919;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211126;0907;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211126;0907;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211129;0859;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211129;0859;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211129;1128;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211129;1128;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211129;1537;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211129;1537;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211129;1650;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211129;1650;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211130;0831;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211130;0831;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211130;0923;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211130;0923;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211130;1151;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211130;1151;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211130;1727;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211130;1727;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211201;1040;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211201;1040;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211202;1030;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211202;1030;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211202;1036;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211202;1036;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211202;1655;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211202;1655;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211202;1816;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211202;1816;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211203;1002;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211203;1002;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211203;1545;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211204;0933;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211204;0933;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211207;0918;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211207;0918;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211207;1011;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211207;1011;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211207;1625;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211207;1625;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211207;1751;E   ;011782012    ;0002;0000;002000;CF A  N  S                    ;X0144010101
20211209;0852;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211209;0852;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211209;0928;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211209;0928;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211209;1008;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211209;1008;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211210;0850;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211210;0850;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211210;0850;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211210;1017;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211210;1017;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211213;0931;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211213;0931;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211213;0931;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211213;0931;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211213;0931;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211213;0931;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211213;1628;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211213;1628;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211214;1130;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211214;1130;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211215;1038;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211215;1038;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211216;1613;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211216;1613;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211217;1023;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211217;1023;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211218;1035;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211218;1035;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211220;0921;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211220;0921;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211220;0933;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211220;1007;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211220;1007;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211220;1059;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211220;1059;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211220;1059;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211221;0856;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211221;0856;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211221;1408;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211221;1408;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211221;1408;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211221;1408;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211222;0954;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211222;0954;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211222;1111;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211222;1111;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211222;1111;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211222;1111;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211222;1111;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211222;1111;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211223;1123;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211223;1123;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211223;1123;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211223;1622;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211223;1622;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211223;1822;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211223;1822;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211230;1122;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211230;1122;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211230;1441;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211230;1441;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211230;1441;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211230;1617;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211230;1617;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220103;1111;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220103;1111;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220104;1053;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220104;1053;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220104;1517;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220104;1517;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220104;1524;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220104;1524;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220107;1017;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220107;1017;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220107;1017;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220107;1017;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220107;1104;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220107;1104;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220107;1104;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220108;1058;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220108;1058;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220111;1036;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220111;1036;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220111;1443;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220111;1443;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220111;1609;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220111;1609;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220111;1613;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220112;1027;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220112;1027;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220112;1110;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220112;1110;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220112;1723;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220112;1723;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220113;1009;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220113;1009;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220113;1032;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220113;1032;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220113;1032;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220113;1041;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220113;1041;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20220113;1043;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
